Date,Temp_Max,Temp_Min,Rainfall_mm,Soil_Moisture,Mine_Location
2024-10-16,31.6,23.7,0.4,0.364,Nagpur_MOIL
2024-10-17,32.6,24.0,0.7,0.351,Nagpur_MOIL
2024-10-18,32.5,24.3,0.3,0.337,Nagpur_MOIL
2024-10-19,31.9,23.1,9.8,0.355,Nagpur_MOIL
2024-10-20,31.3,22.8,0.8,0.365,Nagpur_MOIL
2024-10-21,31.4,21.2,0.0,0.364,Nagpur_MOIL
2024-10-22,31.1,22.0,0.0,0.345,Nagpur_MOIL
2024-10-23,32.9,21.8,0.0,0.332,Nagpur_MOIL
2024-10-24,31.6,21.3,0.0,0.324,Nagpur_MOIL
2024-10-25,32.2,20.9,0.0,0.314,Nagpur_MOIL
2024-10-26,32.4,21.8,0.0,0.305,Nagpur_MOIL
2024-10-27,31.4,20.4,0.0,0.296,Nagpur_MOIL
2024-10-28,31.6,22.2,0.2,0.287,Nagpur_MOIL
2024-10-29,32.7,22.7,0.3,0.284,Nagpur_MOIL
2024-10-30,33.4,22.6,0.0,0.279,Nagpur_MOIL
2024-10-31,33.1,22.3,0.0,0.277,Nagpur_MOIL
2024-11-01,33.8,20.4,0.0,0.278,Nagpur_MOIL
2024-11-02,33.4,20.6,0.0,0.284,Nagpur_MOIL
2024-11-03,32.3,22.4,0.0,0.289,Nagpur_MOIL
2024-11-04,31.9,20.0,0.0,0.293,Nagpur_MOIL
2024-11-05,31.4,20.3,0.0,0.3,Nagpur_MOIL
2024-11-06,31.2,18.7,0.0,0.3,Nagpur_MOIL
2024-11-07,30.5,20.1,0.0,0.298,Nagpur_MOIL
2024-11-08,30.5,19.3,0.0,0.292,Nagpur_MOIL
2024-11-09,30.4,18.9,0.0,0.289,Nagpur_MOIL
2024-11-10,30.9,20.0,0.0,0.285,Nagpur_MOIL
2024-11-11,30.2,19.5,0.0,0.286,Nagpur_MOIL
2024-11-12,30.5,18.7,0.0,0.25,Nagpur_MOIL
2024-11-13,30.4,19.6,0.0,0.157,Nagpur_MOIL
2024-11-14,30.2,19.5,0.0,0.157,Nagpur_MOIL
2024-11-15,30.0,18.7,0.0,0.158,Nagpur_MOIL
2024-11-16,29.7,18.2,0.0,0.158,Nagpur_MOIL
2024-11-17,29.3,18.0,0.0,0.157,Nagpur_MOIL
2024-11-18,29.0,17.5,0.0,0.157,Nagpur_MOIL
2024-11-19,28.7,16.9,0.0,0.157,Nagpur_MOIL
2024-11-20,28.2,17.6,0.0,0.157,Nagpur_MOIL
2024-11-21,28.5,17.3,0.0,0.157,Nagpur_MOIL
2024-11-22,28.1,17.2,0.0,0.157,Nagpur_MOIL
2024-11-23,28.3,16.2,0.0,0.157,Nagpur_MOIL
2024-11-24,28.3,15.5,0.0,0.157,Nagpur_MOIL
2024-11-25,28.3,16.2,0.0,0.157,Nagpur_MOIL
2024-11-26,28.4,15.6,0.0,0.157,Nagpur_MOIL
2024-11-27,28.3,16.7,0.0,0.157,Nagpur_MOIL
2024-11-28,27.4,16.2,0.0,0.157,Nagpur_MOIL
2024-11-29,27.7,15.5,0.0,0.157,Nagpur_MOIL
2024-11-30,28.9,16.9,0.0,0.157,Nagpur_MOIL
2024-12-01,29.0,18.7,0.0,0.157,Nagpur_MOIL
2024-12-02,30.0,20.0,0.0,0.157,Nagpur_MOIL
2024-12-03,29.4,21.7,0.1,0.157,Nagpur_MOIL
2024-12-04,30.5,21.8,1.0,0.152,Nagpur_MOIL
2024-12-05,32.2,21.8,0.0,0.146,Nagpur_MOIL
2024-12-06,30.1,22.0,1.4,0.151,Nagpur_MOIL
2024-12-07,30.0,21.7,0.5,0.158,Nagpur_MOIL
2024-12-08,30.2,21.0,1.3,0.164,Nagpur_MOIL
2024-12-09,28.7,19.0,0.0,0.162,Nagpur_MOIL
2024-12-10,26.5,15.7,0.0,0.157,Nagpur_MOIL
2024-12-11,25.7,13.8,0.0,0.156,Nagpur_MOIL
2024-12-12,26.7,13.6,0.0,0.156,Nagpur_MOIL
2024-12-13,26.5,14.9,0.0,0.156,Nagpur_MOIL
2024-12-14,26.0,13.3,0.0,0.156,Nagpur_MOIL
2024-12-15,25.6,12.3,0.0,0.156,Nagpur_MOIL
2024-12-16,26.8,13.3,0.0,0.156,Nagpur_MOIL
2024-12-17,27.6,12.4,0.0,0.156,Nagpur_MOIL
2024-12-18,27.7,13.2,0.0,0.156,Nagpur_MOIL
2024-12-19,28.0,13.4,0.0,0.156,Nagpur_MOIL
2024-12-20,29.9,18.9,0.0,0.156,Nagpur_MOIL
2024-12-21,29.9,18.9,0.0,0.156,Nagpur_MOIL
2024-12-22,28.5,16.5,0.0,0.156,Nagpur_MOIL
2024-12-23,29.1,17.1,0.0,0.156,Nagpur_MOIL
2024-12-24,28.9,18.4,0.0,0.156,Nagpur_MOIL
2024-12-25,28.9,19.2,0.0,0.156,Nagpur_MOIL
2024-12-26,28.6,19.0,0.0,0.156,Nagpur_MOIL
2024-12-27,29.1,19.5,0.6,0.158,Nagpur_MOIL
2024-12-28,29.7,20.0,1.6,0.163,Nagpur_MOIL
2024-12-29,28.1,18.7,0.7,0.154,Nagpur_MOIL
2024-12-30,29.4,19.0,0.0,0.157,Nagpur_MOIL
2024-12-31,29.6,17.9,0.0,0.162,Nagpur_MOIL
2025-01-01,27.5,16.2,0.0,0.162,Nagpur_MOIL
2025-01-02,28.5,13.5,0.0,0.156,Nagpur_MOIL
2025-01-03,29.4,14.9,0.0,0.156,Nagpur_MOIL
2025-01-04,28.8,15.6,0.0,0.154,Nagpur_MOIL
2025-01-05,28.1,14.7,0.0,0.155,Nagpur_MOIL
2025-01-06,28.2,14.8,0.0,0.155,Nagpur_MOIL
2025-01-07,28.3,16.0,0.0,0.156,Nagpur_MOIL
2025-01-08,25.7,13.0,0.0,0.156,Nagpur_MOIL
2025-01-09,26.6,12.5,0.0,0.156,Nagpur_MOIL
2025-01-10,27.0,13.4,0.0,0.156,Nagpur_MOIL
2025-01-11,27.5,14.8,0.0,0.156,Nagpur_MOIL
2025-01-12,28.7,17.1,0.0,0.156,Nagpur_MOIL
2025-01-13,27.4,17.9,0.0,0.156,Nagpur_MOIL
2025-01-14,27.7,15.7,0.0,0.156,Nagpur_MOIL
2025-01-15,27.9,16.9,0.0,0.157,Nagpur_MOIL
2025-01-16,25.6,17.7,0.0,0.156,Nagpur_MOIL
2025-01-17,27.8,19.0,0.0,0.156,Nagpur_MOIL
2025-01-18,27.8,16.3,0.0,0.156,Nagpur_MOIL
2025-01-19,29.2,15.5,0.0,0.156,Nagpur_MOIL
2025-01-20,29.9,16.2,0.0,0.156,Nagpur_MOIL
2025-01-21,30.6,16.3,0.0,0.156,Nagpur_MOIL
2025-01-22,31.0,15.8,0.0,0.156,Nagpur_MOIL
2025-01-23,31.0,17.1,0.0,0.156,Nagpur_MOIL
2025-01-24,30.8,17.7,0.0,0.156,Nagpur_MOIL
2025-01-25,30.7,18.1,0.0,0.156,Nagpur_MOIL
2025-01-26,31.2,18.6,0.0,0.156,Nagpur_MOIL
2025-01-27,31.1,17.1,0.0,0.156,Nagpur_MOIL
2025-01-28,31.3,17.9,0.0,0.156,Nagpur_MOIL
2025-01-29,32.1,18.8,0.0,0.156,Nagpur_MOIL
2025-01-30,33.0,21.3,0.0,0.156,Nagpur_MOIL
2025-01-31,33.4,20.2,0.0,0.156,Nagpur_MOIL
2025-02-01,33.3,20.5,0.0,0.156,Nagpur_MOIL
2025-02-02,33.4,20.6,0.0,0.156,Nagpur_MOIL
2025-02-03,34.6,21.6,0.0,0.156,Nagpur_MOIL
2025-02-04,34.7,21.8,0.0,0.155,Nagpur_MOIL
2025-02-05,34.3,22.0,0.0,0.155,Nagpur_MOIL
2025-02-06,31.8,20.6,0.0,0.155,Nagpur_MOIL
2025-02-07,31.6,19.0,0.0,0.155,Nagpur_MOIL
2025-02-08,32.6,19.0,0.0,0.155,Nagpur_MOIL
2025-02-09,33.3,19.8,0.0,0.154,Nagpur_MOIL
2025-02-10,34.3,20.3,0.0,0.154,Nagpur_MOIL
2025-02-11,35.4,22.0,0.0,0.154,Nagpur_MOIL
2025-02-12,33.7,21.7,0.0,0.154,Nagpur_MOIL
2025-02-13,32.0,19.7,0.0,0.153,Nagpur_MOIL
2025-02-14,32.0,18.1,0.0,0.153,Nagpur_MOIL
2025-02-15,33.5,17.5,0.0,0.153,Nagpur_MOIL
2025-02-16,35.0,18.9,0.0,0.152,Nagpur_MOIL
2025-02-17,34.4,20.6,0.0,0.152,Nagpur_MOIL
2025-02-18,34.7,21.2,0.0,0.152,Nagpur_MOIL
2025-02-19,34.5,22.1,0.0,0.151,Nagpur_MOIL
2025-02-20,34.7,21.8,0.0,0.151,Nagpur_MOIL
2025-02-21,34.3,21.2,0.0,0.15,Nagpur_MOIL
2025-02-22,34.0,21.1,0.0,0.15,Nagpur_MOIL
2025-02-23,33.9,20.7,0.0,0.149,Nagpur_MOIL
2025-02-24,33.3,20.6,0.0,0.149,Nagpur_MOIL
2025-02-25,33.1,21.2,0.0,0.149,Nagpur_MOIL
2025-02-26,34.5,21.1,0.0,0.148,Nagpur_MOIL
2025-02-27,34.8,21.5,0.0,0.148,Nagpur_MOIL
2025-02-28,35.9,20.6,0.0,0.147,Nagpur_MOIL
2025-03-01,35.9,22.7,0.0,0.147,Nagpur_MOIL
2025-03-02,36.9,23.2,0.0,0.146,Nagpur_MOIL
2025-03-03,35.9,22.7,0.0,0.146,Nagpur_MOIL
2025-03-04,36.9,22.5,0.0,0.145,Nagpur_MOIL
2025-03-05,32.0,21.2,0.0,0.144,Nagpur_MOIL
2025-03-06,33.8,18.1,0.0,0.144,Nagpur_MOIL
2025-03-07,35.4,18.2,0.0,0.143,Nagpur_MOIL
2025-03-08,37.0,20.0,0.0,0.143,Nagpur_MOIL
2025-03-09,36.6,22.9,0.0,0.142,Nagpur_MOIL
2025-03-10,36.8,23.3,0.0,0.141,Nagpur_MOIL
2025-03-11,37.6,23.8,0.0,0.141,Nagpur_MOIL
2025-03-12,39.4,23.4,0.0,0.14,Nagpur_MOIL
2025-03-13,39.6,24.4,0.0,0.139,Nagpur_MOIL
2025-03-14,39.6,24.9,0.0,0.138,Nagpur_MOIL
2025-03-15,39.1,24.8,0.0,0.137,Nagpur_MOIL
2025-03-16,39.2,25.8,0.0,0.136,Nagpur_MOIL
2025-03-17,39.0,25.4,0.0,0.136,Nagpur_MOIL
2025-03-18,38.3,24.7,0.0,0.135,Nagpur_MOIL
2025-03-19,38.7,25.6,0.0,0.134,Nagpur_MOIL
2025-03-20,38.5,26.9,0.0,0.133,Nagpur_MOIL
2025-03-21,37.8,26.0,0.0,0.132,Nagpur_MOIL
2025-03-22,36.7,23.3,0.0,0.13,Nagpur_MOIL
2025-03-23,37.1,23.3,0.0,0.131,Nagpur_MOIL
2025-03-24,37.0,23.6,0.0,0.13,Nagpur_MOIL
2025-03-25,38.0,23.7,0.0,0.129,Nagpur_MOIL
2025-03-26,39.1,23.8,0.0,0.128,Nagpur_MOIL
2025-03-27,40.2,25.1,0.0,0.127,Nagpur_MOIL
2025-03-28,41.2,27.6,0.0,0.126,Nagpur_MOIL
2025-03-29,40.3,26.6,0.0,0.125,Nagpur_MOIL
2025-03-30,40.3,26.4,0.0,0.124,Nagpur_MOIL
2025-03-31,39.9,26.3,0.0,0.123,Nagpur_MOIL
2025-04-01,38.7,28.1,0.0,0.122,Nagpur_MOIL
2025-04-02,37.0,26.1,0.0,0.121,Nagpur_MOIL
2025-04-03,33.1,23.9,1.3,0.151,Nagpur_MOIL
2025-04-04,37.1,23.9,0.0,0.174,Nagpur_MOIL
2025-04-05,38.8,23.2,0.0,0.167,Nagpur_MOIL
2025-04-06,40.8,24.6,0.0,0.156,Nagpur_MOIL
2025-04-07,41.2,24.5,0.0,0.154,Nagpur_MOIL
2025-04-08,40.6,27.2,0.0,0.153,Nagpur_MOIL
2025-04-09,39.7,26.6,0.0,0.152,Nagpur_MOIL
2025-04-10,40.6,26.6,0.0,0.151,Nagpur_MOIL
2025-04-11,41.9,26.6,0.0,0.15,Nagpur_MOIL
2025-04-12,39.1,28.1,0.5,0.15,Nagpur_MOIL
2025-04-13,40.7,25.9,0.0,0.147,Nagpur_MOIL
2025-04-14,40.4,26.0,0.0,0.146,Nagpur_MOIL
2025-04-15,40.8,26.7,0.0,0.145,Nagpur_MOIL
2025-04-16,39.5,25.8,0.0,0.144,Nagpur_MOIL
2025-04-17,40.7,28.2,0.0,0.138,Nagpur_MOIL
2025-04-18,42.3,28.0,0.0,0.137,Nagpur_MOIL
2025-04-19,43.5,28.9,0.0,0.14,Nagpur_MOIL
2025-04-20,43.0,28.9,0.0,0.139,Nagpur_MOIL
2025-04-21,43.1,29.1,0.0,0.137,Nagpur_MOIL
2025-04-22,43.6,29.4,0.0,0.136,Nagpur_MOIL
2025-04-23,44.0,28.6,0.0,0.134,Nagpur_MOIL
2025-04-24,44.0,28.3,0.0,0.132,Nagpur_MOIL
2025-04-25,43.4,28.0,0.0,0.131,Nagpur_MOIL
2025-04-26,41.7,30.0,0.0,0.129,Nagpur_MOIL
2025-04-27,39.3,26.1,9.4,0.148,Nagpur_MOIL
2025-04-28,41.0,27.4,0.0,0.146,Nagpur_MOIL
2025-04-29,41.2,26.8,0.0,0.145,Nagpur_MOIL
2025-04-30,41.6,26.4,0.0,0.144,Nagpur_MOIL
2025-05-01,40.5,26.7,0.0,0.142,Nagpur_MOIL
2025-05-02,40.6,25.7,0.0,0.142,Nagpur_MOIL
2025-05-03,41.9,26.8,0.5,0.142,Nagpur_MOIL
2025-05-04,38.7,25.4,0.1,0.139,Nagpur_MOIL
2025-05-05,39.4,25.8,0.0,0.136,Nagpur_MOIL
2025-05-06,38.2,25.5,0.0,0.152,Nagpur_MOIL
2025-05-07,37.0,26.0,0.0,0.156,Nagpur_MOIL
2025-05-08,38.2,25.3,0.0,0.155,Nagpur_MOIL
2025-05-09,38.8,27.7,0.0,0.153,Nagpur_MOIL
2025-05-10,40.4,28.7,0.1,0.153,Nagpur_MOIL
2025-05-11,39.1,28.8,0.0,0.153,Nagpur_MOIL
2025-05-12,37.4,27.3,0.2,0.162,Nagpur_MOIL
2025-05-13,39.0,28.8,0.2,0.169,Nagpur_MOIL
2025-05-14,39.7,27.5,0.0,0.169,Nagpur_MOIL
2025-05-15,37.3,29.0,0.4,0.161,Nagpur_MOIL
2025-05-16,39.9,27.9,8.4,0.201,Nagpur_MOIL
2025-05-17,37.7,26.5,0.7,0.235,Nagpur_MOIL
2025-05-18,37.4,26.7,0.5,0.207,Nagpur_MOIL
2025-05-19,38.4,25.9,0.2,0.182,Nagpur_MOIL
2025-05-20,40.6,27.1,0.1,0.166,Nagpur_MOIL
2025-05-21,38.8,26.7,4.0,0.166,Nagpur_MOIL
2025-05-22,28.9,24.6,1.5,0.265,Nagpur_MOIL
2025-05-23,34.3,25.0,0.0,0.254,Nagpur_MOIL
2025-05-24,33.1,24.8,4.5,0.234,Nagpur_MOIL
2025-05-25,33.0,24.5,5.6,0.275,Nagpur_MOIL
2025-05-26,35.1,25.3,10.2,0.239,Nagpur_MOIL
2025-05-27,34.8,26.0,8.5,0.376,Nagpur_MOIL
2025-05-28,34.7,25.3,6.9,0.399,Nagpur_MOIL
2025-05-29,35.8,26.4,2.8,0.25,Nagpur_MOIL
2025-05-30,37.4,27.3,0.7,0.109,Nagpur_MOIL
2025-05-31,37.0,27.5,0.0,0.199,Nagpur_MOIL
2025-06-01,37.4,26.1,0.0,0.178,Nagpur_MOIL
2025-06-02,35.4,26.0,1.0,0.167,Nagpur_MOIL
2025-06-03,35.6,26.0,0.0,0.158,Nagpur_MOIL
2025-06-04,36.5,26.9,0.1,0.157,Nagpur_MOIL
2025-06-05,37.6,26.3,0.1,0.161,Nagpur_MOIL
2025-06-06,39.2,25.7,0.0,0.157,Nagpur_MOIL
2025-06-07,37.6,27.9,0.0,0.157,Nagpur_MOIL
2025-06-08,41.4,29.9,0.1,0.157,Nagpur_MOIL
2025-06-09,42.6,31.1,0.0,0.156,Nagpur_MOIL
2025-06-10,42.9,30.4,0.1,0.157,Nagpur_MOIL
2025-06-11,38.3,28.3,0.0,0.156,Nagpur_MOIL
2025-06-12,37.9,28.7,0.5,0.157,Nagpur_MOIL
2025-06-13,37.5,28.3,0.8,0.153,Nagpur_MOIL
2025-06-14,37.8,26.1,4.4,0.158,Nagpur_MOIL
2025-06-15,37.0,26.7,0.9,0.171,Nagpur_MOIL
2025-06-16,35.9,25.6,3.2,0.174,Nagpur_MOIL
2025-06-17,33.3,25.6,3.3,0.247,Nagpur_MOIL
2025-06-18,34.0,27.3,1.5,0.21,Nagpur_MOIL
2025-06-19,33.5,24.9,4.3,0.199,Nagpur_MOIL
2025-06-20,34.1,24.3,1.8,0.187,Nagpur_MOIL
2025-06-21,35.1,25.1,15.8,0.197,Nagpur_MOIL
2025-06-22,32.5,24.7,11.5,0.265,Nagpur_MOIL
2025-06-23,32.5,25.1,11.5,0.261,Nagpur_MOIL
2025-06-24,31.6,24.9,17.3,0.325,Nagpur_MOIL
2025-06-25,30.8,24.3,20.5,0.43,Nagpur_MOIL
2025-06-26,28.9,24.8,15.8,0.465,Nagpur_MOIL
2025-06-27,31.2,24.5,3.1,0.431,Nagpur_MOIL
2025-06-28,31.1,24.6,8.9,0.426,Nagpur_MOIL
2025-06-29,28.3,23.8,16.9,0.445,Nagpur_MOIL
2025-06-30,29.1,24.0,34.5,0.427,Nagpur_MOIL
2025-07-01,27.6,24.2,19.3,0.373,Nagpur_MOIL
2025-07-02,30.5,24.4,5.7,0.379,Nagpur_MOIL
2025-07-03,31.1,24.5,7.1,0.38,Nagpur_MOIL
2025-07-04,27.6,24.7,9.0,0.396,Nagpur_MOIL
2025-07-05,30.3,25.1,2.8,0.385,Nagpur_MOIL
2025-07-06,27.9,23.9,18.4,0.406,Nagpur_MOIL
2025-07-07,24.5,23.7,79.5,0.408,Nagpur_MOIL
2025-07-08,25.2,22.9,50.4,0.409,Nagpur_MOIL
2025-07-09,25.8,22.9,42.8,0.409,Nagpur_MOIL
2025-07-10,31.0,23.2,4.6,0.386,Nagpur_MOIL
2025-07-11,32.6,24.3,19.0,0.367,Nagpur_MOIL
2025-07-12,32.2,24.7,2.4,0.332,Nagpur_MOIL
2025-07-13,31.5,25.5,1.9,0.265,Nagpur_MOIL
2025-07-14,32.8,25.3,10.5,0.235,Nagpur_MOIL
2025-07-15,33.2,25.2,4.3,0.215,Nagpur_MOIL
2025-07-16,31.2,25.6,1.1,0.239,Nagpur_MOIL
2025-07-17,31.5,25.0,5.9,0.293,Nagpur_MOIL
2025-07-18,30.9,25.1,1.1,0.396,Nagpur_MOIL
2025-07-19,31.9,24.1,0.3,0.367,Nagpur_MOIL
2025-07-20,29.9,25.3,0.7,0.317,Nagpur_MOIL
2025-07-21,32.5,24.2,5.4,0.313,Nagpur_MOIL
2025-07-22,31.3,24.3,35.1,0.467,Nagpur_MOIL
2025-07-23,30.9,25.2,19.2,0.465,Nagpur_MOIL
2025-07-24,27.8,24.6,21.8,0.459,Nagpur_MOIL
2025-07-25,27.7,24.0,17.9,0.449,Nagpur_MOIL
2025-07-26,26.3,24.2,47.8,0.435,Nagpur_MOIL
2025-07-27,30.5,24.3,0.1,0.407,Nagpur_MOIL
2025-07-28,28.6,24.3,4.6,0.389,Nagpur_MOIL
2025-07-29,26.7,24.3,31.7,0.426,Nagpur_MOIL
2025-07-30,29.6,23.7,3.6,0.413,Nagpur_MOIL
2025-07-31,31.5,23.4,0.8,0.387,Nagpur_MOIL
2025-08-01,31.7,24.3,0.4,0.335,Nagpur_MOIL
2025-08-02,32.4,25.2,0.5,0.284,Nagpur_MOIL
2025-08-03,32.0,24.6,0.4,0.24,Nagpur_MOIL
2025-08-04,33.7,24.4,0.2,0.196,Nagpur_MOIL
2025-08-05,34.5,24.7,0.3,0.162,Nagpur_MOIL
2025-08-06,34.5,25.4,0.8,0.142,Nagpur_MOIL
2025-08-07,34.3,25.9,5.6,0.167,Nagpur_MOIL
2025-08-08,30.1,23.9,0.6,0.182,Nagpur_MOIL
2025-08-09,32.3,24.4,0.4,0.175,Nagpur_MOIL
2025-08-10,33.1,24.0,0.9,0.166,Nagpur_MOIL
2025-08-11,33.5,25.3,4.1,0.18,Nagpur_MOIL
2025-08-12,32.8,25.4,3.1,0.221,Nagpur_MOIL
2025-08-13,28.7,25.0,20.0,0.364,Nagpur_MOIL
2025-08-14,30.6,23.3,8.9,0.44,Nagpur_MOIL
2025-08-15,29.9,24.1,14.8,0.441,Nagpur_MOIL
2025-08-16,29.4,23.6,43.7,0.465,Nagpur_MOIL
2025-08-17,30.8,23.9,11.8,0.437,Nagpur_MOIL
2025-08-18,30.9,24.1,23.8,0.43,Nagpur_MOIL
2025-08-19,30.4,23.6,25.3,0.425,Nagpur_MOIL
2025-08-20,28.8,24.1,22.0,0.424,Nagpur_MOIL
2025-08-21,30.0,23.9,20.2,0.411,Nagpur_MOIL
2025-08-22,29.1,24.2,6.9,0.398,Nagpur_MOIL
2025-08-23,28.2,24.1,9.2,0.394,Nagpur_MOIL
2025-08-24,28.9,23.3,3.5,0.375,Nagpur_MOIL
2025-08-25,28.7,23.5,2.8,0.387,Nagpur_MOIL
2025-08-26,30.0,23.7,11.4,0.385,Nagpur_MOIL
2025-08-27,30.6,24.1,18.7,0.372,Nagpur_MOIL
2025-08-28,29.4,23.8,19.3,0.419,Nagpur_MOIL
2025-08-29,30.5,23.5,5.6,0.421,Nagpur_MOIL
2025-08-30,30.6,24.0,1.8,0.393,Nagpur_MOIL
2025-08-31,30.1,24.4,10.9,0.392,Nagpur_MOIL
2025-09-01,29.8,24.1,26.8,0.421,Nagpur_MOIL
2025-09-02,29.0,23.7,15.8,0.419,Nagpur_MOIL
2025-09-03,28.9,23.3,12.4,0.415,Nagpur_MOIL
2025-09-04,29.0,23.6,1.9,0.391,Nagpur_MOIL
2025-09-05,30.1,23.4,0.2,0.355,Nagpur_MOIL
2025-09-06,28.7,23.8,12.2,0.337,Nagpur_MOIL
2025-09-07,30.2,23.5,6.7,0.28,Nagpur_MOIL
2025-09-08,31.3,23.8,6.6,0.257,Nagpur_MOIL
2025-09-09,32.0,23.9,3.6,0.239,Nagpur_MOIL
2025-09-10,32.7,24.2,6.9,0.204,Nagpur_MOIL
2025-09-11,32.2,24.5,15.4,0.229,Nagpur_MOIL
2025-09-12,31.2,24.4,10.0,0.343,Nagpur_MOIL
2025-09-13,30.6,23.9,10.7,0.436,Nagpur_MOIL
2025-09-14,30.5,23.7,7.7,0.43,Nagpur_MOIL
2025-09-15,30.6,24.1,9.8,0.405,Nagpur_MOIL
2025-09-16,29.7,24.1,15.4,0.44,Nagpur_MOIL
2025-09-17,30.7,23.5,13.5,0.416,Nagpur_MOIL
2025-09-18,30.4,24.0,3.1,0.393,Nagpur_MOIL
2025-09-19,31.5,23.6,1.2,0.336,Nagpur_MOIL
2025-09-20,32.1,24.3,2.7,0.253,Nagpur_MOIL
2025-09-21,32.4,24.1,8.9,0.207,Nagpur_MOIL
2025-09-22,34.2,23.7,5.6,0.198,Nagpur_MOIL
2025-09-23,33.3,24.5,0.7,0.169,Nagpur_MOIL
2025-09-24,33.0,25.1,0.7,0.163,Nagpur_MOIL
2025-09-25,29.9,24.6,12.7,0.251,Nagpur_MOIL
2025-09-26,31.8,24.5,1.3,0.287,Nagpur_MOIL
2025-09-27,26.9,24.7,23.3,0.406,Nagpur_MOIL
2025-09-28,29.2,23.6,10.1,0.434,Nagpur_MOIL
2025-09-29,30.0,23.0,1.1,0.404,Nagpur_MOIL
2025-09-30,30.7,23.5,7.8,0.37,Nagpur_MOIL
2025-10-01,31.7,23.3,0.3,0.306,Nagpur_MOIL
2025-10-02,31.4,24.2,0.9,0.221,Nagpur_MOIL
2025-10-03,31.9,23.9,9.7,0.208,Nagpur_MOIL
2025-10-04,32.2,24.7,3.5,0.206,Nagpur_MOIL
2025-10-05,31.8,24.3,13.7,0.228,Nagpur_MOIL
2025-10-06,29.9,23.1,7.0,0.239,Nagpur_MOIL
2025-10-07,31.8,22.7,1.4,0.187,Nagpur_MOIL
2025-10-08,32.0,23.1,1.5,0.164,Nagpur_MOIL
2025-10-09,32.5,23.1,0.0,0.158,Nagpur_MOIL
2025-10-10,30.7,23.3,1.1,0.161,Nagpur_MOIL
2025-10-11,31.3,22.7,0.1,0.159,Nagpur_MOIL
2025-10-12,32.1,22.3,0.0,0.152,Nagpur_MOIL
2025-10-13,32.1,22.0,0.0,0.145,Nagpur_MOIL
2025-10-14,32.0,23.1,1.0,0.139,Nagpur_MOIL
2025-10-15,32.7,24.0,0.6,0.135,Nagpur_MOIL
2025-10-16,32.8,24.2,0.0,0.129,Nagpur_MOIL
2025-10-17,32.3,24.2,0.0,0.134,Nagpur_MOIL
2025-10-18,32.2,24.0,0.6,0.142,Nagpur_MOIL
2025-10-19,32.1,22.8,0.0,0.146,Nagpur_MOIL
2025-10-20,32.2,22.7,0.0,0.143,Nagpur_MOIL
2025-10-21,32.3,24.3,1.0,0.142,Nagpur_MOIL
2025-10-22,33.1,24.7,0.0,0.142,Nagpur_MOIL
2025-10-23,33.2,24.7,0.0,0.133,Nagpur_MOIL
2025-10-24,33.2,24.6,3.9,0.136,Nagpur_MOIL
2025-10-25,28.5,23.8,7.6,0.259,Nagpur_MOIL
2025-10-26,27.7,21.7,1.9,0.403,Nagpur_MOIL
2025-10-27,30.5,22.3,0.1,0.351,Nagpur_MOIL
2025-10-28,29.8,23.7,0.9,0.309,Nagpur_MOIL
2025-10-29,29.2,23.7,23.1,0.331,Nagpur_MOIL
2025-10-30,26.7,23.5,12.0,0.451,Nagpur_MOIL
2025-10-31,29.3,23.3,0.9,0.415,Nagpur_MOIL
2025-11-01,30.8,22.7,0.0,0.386,Nagpur_MOIL
2025-11-02,30.0,23.6,1.3,0.347,Nagpur_MOIL
2025-11-03,29.9,23.1,0.3,0.319,Nagpur_MOIL
2025-11-04,30.1,22.3,0.4,0.268,Nagpur_MOIL
2025-11-05,29.9,21.6,0.0,0.225,Nagpur_MOIL
2025-11-06,30.8,21.7,0.0,0.185,Nagpur_MOIL
2025-11-07,30.3,18.7,0.0,0.165,Nagpur_MOIL
2025-11-08,29.4,18.3,0.0,0.159,Nagpur_MOIL
2025-11-09,28.2,16.6,0.0,0.159,Nagpur_MOIL
2025-11-10,28.4,15.4,0.0,0.159,Nagpur_MOIL
2025-11-11,28.3,15.8,0.0,0.158,Nagpur_MOIL
2025-11-12,28.7,16.0,0.0,0.158,Nagpur_MOIL
2025-11-13,28.6,15.9,0.0,0.158,Nagpur_MOIL
2025-11-14,28.1,16.1,0.0,0.158,Nagpur_MOIL
2025-11-15,28.0,16.0,0.0,0.158,Nagpur_MOIL
2025-11-16,28.0,15.8,0.0,0.157,Nagpur_MOIL
2025-11-17,26.8,15.8,0.0,0.157,Nagpur_MOIL
2025-11-18,26.9,15.3,0.0,0.157,Nagpur_MOIL
2025-11-19,27.7,15.6,0.0,0.157,Nagpur_MOIL
2025-11-20,28.2,15.7,0.0,0.157,Nagpur_MOIL
2025-11-21,29.1,16.3,0.0,0.157,Nagpur_MOIL
2025-11-22,29.7,16.6,0.0,0.157,Nagpur_MOIL
2025-11-23,30.1,16.8,0.0,0.157,Nagpur_MOIL
2025-11-24,29.9,18.9,0.0,0.157,Nagpur_MOIL
2025-11-25,29.7,19.2,0.0,0.157,Nagpur_MOIL
2025-11-26,29.6,19.4,0.0,0.157,Nagpur_MOIL
2025-11-27,29.9,19.4,0.0,0.157,Nagpur_MOIL
2025-11-28,26.5,17.0,0.0,0.156,Nagpur_MOIL
2025-11-29,26.7,15.5,0.0,0.157,Nagpur_MOIL
